JOB N;Submit Time;Wait Time;Run Time;Number of Allocated Processors;Average CPU Time Used;Used Memory;Requested Number of Processors;Requested Time;Requested Memory;Status;User ID;Group ID;Executable (Application) Number;Queue Number; Partition Number;Preceding Job Number;Think Time from Preceding Job;Dia de Semana;Dia;Mês;Horas;Minutos;Segundos
28376;5240760;-1;189;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;30;Nov;15;46;3
28377;5240785;-1;166;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;30;Nov;15;46;28
28378;5240830;-1;53;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;15;47;13
28380;5240880;-1;37;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;15;48;3
28381;5240968;-1;20;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;15;49;31
28382;5241038;-1;166;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;15;50;41
28383;5241079;-1;18;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;15;51;22
28384;5241213;-1;302;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;15;53;36
28386;5241373;-1;92;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;Ter;30;Nov;15;56;16
28387;5241381;-1;88;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Ter;30;Nov;15;56;24
28388;5241388;-1;83;2;-1;-1;-1;-1;-1;-1;12;2;50;-1;-1;-1;-1;Ter;30;Nov;15;56;31
28389;5241402;-1;71;2;-1;-1;-1;-1;-1;-1;12;2;51;-1;-1;-1;-1;Ter;30;Nov;15;56;45
28390;5241446;-1;4847;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Ter;30;Nov;15;57;29
28391;5241478;-1;4816;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Ter;30;Nov;15;58;1
28393;5241950;-1;3324;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;Ter;30;Nov;16;5;53
28395;5242159;-1;39;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;9;22
28400;5242418;-1;127;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;13;41
28401;5242608;-1;4;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;16;51
28402;5242675;-1;104;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;17;58
28403;5242814;-1;41;8;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;20;17
28404;5243069;-1;111;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;16;24;32
28405;5243142;-1;3;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;30;Nov;16;25;45
28406;5243169;-1;29;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;30;Nov;16;26;12
28407;5243188;-1;4;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;30;Nov;16;26;31
28408;5243198;-1;8;8;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;26;41
28409;5243215;-1;28;2;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;30;Nov;16;26;58
28410;5243255;-1;4;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;30;Nov;16;27;38
28411;5243276;-1;53;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;27;59
28412;5243306;-1;47;4;-1;-1;-1;-1;-1;-1;44;1;254;-1;-1;-1;-1;Ter;30;Nov;16;28;29
28413;5243463;-1;22;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;16;31;6
28414;5243560;-1;15;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;16;32;43
28415;5243780;-1;31;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;36;23
28417;5243973;-1;183;16;-1;-1;-1;-1;-1;-1;12;2;-1;-1;-1;-1;-1;Ter;30;Nov;16;39;36
28418;5244139;-1;102;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;42;22
28419;5244192;-1;33;4;-1;-1;-1;-1;-1;-1;24;1;364;-1;-1;-1;-1;Ter;30;Nov;16;43;15
28421;5244344;-1;96;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;45;47
28422;5244376;-1;23;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;30;Nov;16;46;19
28423;5244522;-1;294;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;30;Nov;16;48;45
28424;5244684;-1;46;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;51;27
28426;5244761;-1;13;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Ter;30;Nov;16;52;44
28427;5244834;-1;100;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;30;Nov;16;53;57
28428;5244939;-1;40;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;55;42
28429;5244941;-1;99;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;30;Nov;16;55;44
28430;5244999;-1;45;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;16;56;42
28434;5245282;-1;50;4;-1;-1;-1;-1;-1;-1;40;2;297;-1;-1;-1;-1;Ter;30;Nov;17;1;25
