JOB N;Submit Time;Wait Time;Run Time;Number of Allocated Processors;Average CPU Time Used;Used Memory;Requested Number of Processors;Requested Time;Requested Memory;Status;User ID;Group ID;Executable (Application) Number;Queue Number; Partition Number;Preceding Job Number;Think Time from Preceding Job;Dia de Semana;Dia;Mês;Ano;Horas;Minutos;Segundos
35562;28466137;20;22608;16;22578;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;21;9;34
35563;28470155;4;54;8;26.10;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;22;16;32
35564;28472802;87337;33;4;-1;-1;-1;-1;-1;1;17;-1;-1;2;2;-1;-1;Qua;22;Nov;1996;23;0;39
35565;28476445;4;274;8;243.45;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;0;1;22
35566;28476654;6;45;8;21.15;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;0;4;51
35567;28482955;7;18368;16;18346;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;1;49;52
35568;28485983;9;13776;16;13757;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;2;40;20
35585;28487456;-1;21154;128;19702;-1;-1;-1;-1;0;2;-1;-1;24;2;-1;-1;Qua;22;Nov;1996;3;4;53
35586;28488501;20751;21963;16;21914;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;3;22;18
35587;28488506;-1;20104;16;18643;-1;-1;-1;-1;0;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;3;22;23
35588;28488763;20483;22159;16;22106;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;3;26;40
35589;28488768;-1;19842;16;18382;-1;-1;-1;-1;0;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;3;26;45
35590;28494014;0;1253;32;1252;-1;-1;-1;-1;1;2;-1;-1;0;1;-1;-1;Qua;22;Nov;1996;5;54;11
35591;28496140;0;1255;32;1254;-1;-1;-1;-1;1;2;-1;-1;0;1;-1;-1;Qua;22;Nov;1996;5;29;37
35592;28496401;7;41;8;13.50;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;5;33;58
35593;28496661;4;99;8;70.20;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;5;38;18
35594;28497551;38550;29;128;23.79;-1;-1;-1;-1;1;2;-1;-1;24;2;-1;-1;Qua;22;Nov;1996;6;53;8
35595;28497680;38454;26;128;22.50;-1;-1;-1;-1;1;2;-1;-1;24;2;-1;-1;Qua;22;Nov;1996;6;55;17
35596;28498722;12;38;8;13.50;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qua;22;Nov;1996;6;12;39
35597;28499067;0;1257;32;1257;-1;-1;-1;-1;1;2;-1;-1;0;1;-1;-1;Qua;22;Nov;1996;6;18;24
35598;28499764;9490;13067;16;13021;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;6;30;1
35599;28499772;-1;8838;16;7384;-1;-1;-1;-1;0;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;6;30;9
35600;28501282;0;1240;32;1240;-1;-1;-1;-1;1;2;-1;-1;0;1;-1;-1;Qua;22;Nov;1996;7;55;19
35601;28501326;7932;18670;16;18620;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;7;56;3
35602;28501335;-1;7275;16;5818;-1;-1;-1;-1;0;2;-1;-1;22;2;-1;-1;Qua;22;Nov;1996;7;56;12
35603;28503399;0;5211;32;3765;-1;-1;-1;-1;0;2;-1;-1;0;1;-1;-1;Qua;22;Nov;1996;7;30;36
35604;28503949;-1;4661;1;-1;-1;-1;-1;-1;0;5;-1;-1;19;2;-1;-1;Qua;22;Nov;1996;7;39;46
35605;28509240;-1;149007;128;135372;-1;-1;-1;-1;0;4;-1;-1;25;2;-1;-1;Qua;22;Nov;1996;9;7;57
35606;28509516;26649;22604;128;22600;-1;-1;-1;-1;1;2;-1;-1;24;2;-1;-1;Qua;22;Nov;1996;9;12;33
35607;28517012;21;504;8;444.60;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qui;23;Nov;1996;11;17;29
35608;28522318;4;13658;16;13641;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;12;45;55
35609;28522434;4;936;8;449.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;12;47;51
35610;28523372;4;1079;8;497.25;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;13;3;29
35611;28524451;5;1073;8;489.15;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;13;21;28
35612;28525527;5;1847;8;537.75;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;13;39;24
35613;28527376;6;1066;8;453.15;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;14;10;13
35614;28527923;6;18505;16;18487;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;14;19;20
35615;28528446;6;1023;8;508.50;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;14;28;3
35616;28529471;5;1079;8;469.80;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;14;45;8
35617;28530552;5;1453;8;398.25;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;15;3;9
35618;28531212;5;22259;16;22242;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;15;14;9
35619;28531401;7;22462;16;22443;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;15;17;18
35620;28531412;0;15;32;15.19;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Qui;23;Nov;1996;15;17;29
35621;28531439;0;4;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Qui;23;Nov;1996;15;17;56
35622;28532008;4;455;8;-1;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;15;27;25
35623;28532289;4;3177;8;450.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;15;32;6
35624;28535468;5;3819;8;486.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;16;25;5
35625;28535975;6;12492;16;12474;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;16;33;32
35626;28539289;5;3135;8;522.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;17;28;46
35627;28539803;18973;14401;64;14360;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;17;37;20
35628;28542422;10;1690;8;523.80;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;18;20;59
35629;28544120;5;4647;8;508.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;18;49;17
35630;28544570;14492;17131;4;17098;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;19;56;47
35631;28544574;30698;16242;4;16218;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;19;56;51
35632;28544577;30693;16770;4;16709;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;19;56;54
35633;28544580;30688;17205;4;17182;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;19;56;57
35634;28546432;4;19379;16;19362;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;19;27;49
35635;28548470;5;11654;16;11637;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;20;1;47
35636;28548770;4;2285;8;479.25;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;20;6;47
35637;28551056;7;1808;8;512.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;20;44;53
35638;28552868;5;1596;8;768.15;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;21;15;5
35639;28553473;5;21885;16;21864;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;21;25;10
35640;28553867;6;22503;16;22482;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;21;31;44
35641;28554467;4;7255;8;13.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;21;41;44
35642;28560124;54;13687;16;13671;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;16;1
35643;28560168;85414;37;4;-1;-1;-1;-1;-1;1;17;-1;-1;2;2;-1;-1;Qui;23;Nov;1996;23;16;45
35644;28561169;0;10;4;9.90;-1;-1;-1;-1;1;59;-1;-1;0;1;-1;-1;Qui;23;Nov;1996;23;33;26
35645;28561491;0;8;16;8.10;-1;-1;-1;-1;1;59;-1;-1;0;1;-1;-1;Qui;23;Nov;1996;23;38;48
35646;28561722;10;39;8;8.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;42;39
35647;28561769;11;33;8;9.90;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;43;26
35648;28561809;9;27;8;8.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;44;6
35649;28561843;10;29;8;8.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;44;40
35650;28561879;8;29;8;8.55;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;45;16
35651;28561914;12;31;8;8.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;45;51
35652;28561955;7;29;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;46;32
35653;28561988;8;10407;8;474.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;23;47;5
35654;28565812;10;19594;16;19543;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;0;50;49
35655;28570004;2409;269;8;200.70;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qui;23;Nov;1996;2;0;41
35656;28572400;288;5720;8;465.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;2;40;37
35669;28573172;16;12180;64;12142;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;3;53;29
35674;28573863;7;13159;16;13142;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;3;5;0
35675;28575144;249748;16172;64;16117;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;3;26;21
35676;28575358;17;22200;16;22164;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;3;29;55
35677;28576190;269;17351;4;17316;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;3;43;47
35678;28576373;10;22832;16;22805;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;3;46;50
35679;28576543;16;17017;8;16928;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;3;49;40
35680;28577679;11;18638;8;18566;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;4;8;36
35681;28578392;29;123;8;10.80;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;4;20;29
35682;28578541;10;117;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;4;22;58
35683;28578666;11;122;8;10.35;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;4;25;3
35684;28578797;12;6808;8;478.35;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;4;27;14
35685;28585409;8;25188;16;25166;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;6;17;26
35686;28585614;6;8250;8;302.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;6;20;51
35687;28587024;6;10839;16;10816;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;6;44;21
35688;28588781;236110;29570;8;29525;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;7;13;38
35689;28589588;235301;17020;16;16971;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;7;27;5
35690;28589811;235070;30365;8;30326;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;7;30;48
35691;28591511;233386;16162;4;16129;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;59;8
35692;28591914;6;12067;64;12013;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;5;51
35693;28592027;232867;16294;4;16245;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;7;44
35694;28592310;232589;21278;16;21237;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;12;27
35695;28592337;232563;43330;16;43272;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;12;54
35696;28592470;232433;22016;4;21983;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;15;7
35697;28592662;5;6433;64;6370;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;18;19
35698;28593562;231338;20976;8;20920;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;33;19
35699;28593807;231080;22309;4;22258;-1;-1;-1;-1;1;3;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;8;37;24
35700;28593867;5;48;8;15.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;38;24
35701;28593901;13;71;8;25.20;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Qui;23;Nov;1996;8;38;58
35702;28593913;11;40;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;39;10
35703;28593961;7;47;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;39;58
35704;28594008;4;31;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;40;45
35705;28594041;7;50;8;12.60;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;41;18
35706;28594088;14;42;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;42;5
35707;28594132;18;47;8;11.25;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;42;49
35708;28594189;11;43;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;43;46
35709;28594233;15;41;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;44;30
35710;28594282;11;29;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;45;19
35711;28594317;8;43;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;45;54
35712;28594361;10;30;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;46;38
35713;28594397;8;64;8;15.75;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;47;14
35714;28594462;11;43;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;48;19
35715;28594508;12;43;8;11.70;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;49;5
35716;28594558;12;27;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;49;55
35717;28594594;5;39;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;50;31
35718;28594630;12;34;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;51;7
35719;28594671;8;39;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;51;48
35720;28594713;9;44;8;4.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;8;52;30
35721;28594758;12;38;8;11.70;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;53;15
35722;28594806;5;35;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;54;3
35723;28594838;11;47;8;11.25;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;54;35
35724;28594892;8;31;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;55;29
35725;28594927;9;36;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;56;4
35726;28594969;6;29;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;56;46
35727;28595001;7;52;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;57;18
35728;28595047;17;45;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;58;4
35729;28595100;11;52;8;13.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;58;57
35730;28595155;16;43;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;59;52
35731;28595202;16;53;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;0;39
35732;28595265;11;43;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;1;42
35733;28595308;14;49;8;1.80;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;2;25
35734;28595366;9;44;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;3;23
35735;28595410;12;48;8;10.35;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;4;7
35736;28595462;15;43;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;4;59
35737;28595511;13;39;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;5;48
35738;28595559;7;26;8;4.50;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;6;36
35739;28595589;5;39;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;7;6
35740;28595629;6;37;8;4.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;7;46
35741;28595663;14;41;8;13.50;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;8;20
35742;28595713;9;29;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;9;10
35743;28595748;6;51;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;9;45
35744;28595792;16;34;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;10;29
35745;28595840;5;37;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;11;17
35746;28595877;8;32;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;11;54
35747;28595912;8;44;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;12;29
35748;28595959;7;30;8;7.20;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;13;16
35749;28595994;6;41;8;8.55;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;13;51
35750;28596036;4;29;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;14;33
35751;28596062;12;40;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;14;59
35752;28596110;9;42;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;15;47
35753;28596153;12;49;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;16;30
35754;28596205;13;72;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;17;22
35755;28596285;8;49;8;13.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;18;42
35756;28596320;228565;23064;8;23033;-1;-1;-1;-1;1;2;-1;-1;28;2;-1;-1;Qui;23;Nov;1996;9;19;17
35757;28596337;10;42;8;13.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;19;34
35758;28596385;7;42;8;6.30;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;20;22
35759;28596426;11;43;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;21;3
35760;28596471;13;43;8;7.20;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;21;48
35761;28596517;13;46;8;9.00;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;22;34
35762;28596568;12;35;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;23;25
35763;28596610;8;43;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;24;7
35764;28596651;13;33;8;5.85;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;24;48
35765;28596693;7;44;8;9.90;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;25;30
35766;28596736;12;35;8;5.40;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;26;13
35767;28596779;10;46;8;13.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;26;56
35768;28596832;6;31;8;4.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;27;49
35769;28596867;5;45;8;9.45;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;28;24
35770;28596914;6;25;8;4.05;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;29;11
35771;28596943;4;2448;8;580.50;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;29;40
35772;28597564;13;22242;16;22210;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;40;1
35773;28597862;9;14020;16;13999;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Qui;23;Nov;1996;9;44;59
35774;28599211;5;28527;16;28510;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;7;28
35775;28599389;9;1534;8;799.65;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;10;26
35776;28599784;6;10293;64;10258;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;17;1
35777;28600044;3954;12530;64;12449;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;21;21
35778;28600916;24;506;8;179.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;35;53
35779;28601443;6;8221;8;508.95;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;10;44;40
35780;28602929;10;179;8;147.15;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Sex;24;Nov;1996;11;9;26
35781;28603040;-1;55207;1;41644;-1;-1;-1;-1;0;5;-1;-1;30;2;-1;-1;Sex;24;Nov;1996;11;11;17
35782;28604678;5412;10628;64;10596;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;11;38;35
35783;28606553;9;146;8;35.10;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Sex;24;Nov;1996;12;9;50
35784;28607347;9;113;8;77.85;-1;-1;-1;-1;1;10;-1;-1;10;2;-1;-1;Sex;24;Nov;1996;12;23;4
35785;28609666;7;3621;8;501.75;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;13;1;43
35786;28610080;6461;11897;64;11863;-1;-1;-1;-1;1;19;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;13;8;37
35787;28610598;11;19538;16;19499;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;13;17;15
35788;28611886;6;18589;16;18548;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;13;38;43
35789;28613290;8;7594;8;8.10;-1;-1;-1;-1;1;3;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;14;2;7
35790;28617225;0;5;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Sex;24;Nov;1996;15;7;42
35791;28617738;0;4;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Sex;24;Nov;1996;15;16;15
35792;28619355;0;3;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Sex;24;Nov;1996;15;43;12
35793;28619811;10;22526;16;22492;-1;-1;-1;-1;1;2;-1;-1;22;2;-1;-1;Sex;24;Nov;1996;15;50;48
35794;28620220;0;3;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Sex;24;Nov;1996;16;57;37
35795;28620414;0;3;2;3.60;-1;-1;-1;-1;1;21;-1;-1;0;1;-1;-1;Sex;24;Nov;1996;16;0;51
